timestamp,transaction_type,token,amount
87156656,DEPOSIT,BTC,0.308038
87156638,DEPOSIT,BTC,0.210918
87156551,DEPOSIT,BTC,0.119453
87156536,WITHDRAWAL,XRP,0.366803
87156533,DEPOSIT,BTC,0.243305
87156441,DEPOSIT,BTC,0.789778
87156388,WITHDRAWAL,BTC,0.484694
87156342,DEPOSIT,BTC,0.440173
87156285,WITHDRAWAL,XRP,0.284893
87156205,DEPOSIT,ETH,0.767972
87156108,DEPOSIT,BTC,0.419434
87156023,WITHDRAWAL,BTC,0.396601
87155990,WITHDRAWAL,ETH,0.101501
87155938,DEPOSIT,XRP,0.694575
87155867,DEPOSIT,XRP,0.709354
87155779,DEPOSIT,BTC,0.594865
87155771,DEPOSIT,XRP,0.820427
87155755,WITHDRAWAL,ETH,0.015949
87155717,DEPOSIT,BTC,0.002284
87155675,DEPOSIT,ETH,0.449569
87155639,WITHDRAWAL,BTC,0.698016
87155590,WITHDRAWAL,ETH,0.124426
87155508,DEPOSIT,XRP,0.136309
87155438,DEPOSIT,ETH,0.262950
87155414,WITHDRAWAL,ETH,0.342620
87155323,DEPOSIT,ETH,0.803785
87155226,WITHDRAWAL,XRP,0.243875
87155146,DEPOSIT,BTC,0.250807
87155073,DEPOSIT,BTC,0.176346
87154996,WITHDRAWAL,BTC,0.272850
87154968,WITHDRAWAL,BTC,0.404206
87154906,WITHDRAWAL,ETH,0.771310
87154831,WITHDRAWAL,ETH,0.572946
87154768,DEPOSIT,ETH,0.091530
87154713,DEPOSIT,XRP,0.749214
87154679,WITHDRAWAL,ETH,0.136714
87154628,DEPOSIT,XRP,0.789038
87154618,DEPOSIT,XRP,0.582527
87154613,DEPOSIT,BTC,0.700351
87154545,DEPOSIT,BTC,0.691524
87154519,WITHDRAWAL,XRP,0.880093
87154421,WITHDRAWAL,BTC,0.998972
87154382,WITHDRAWAL,XRP,0.404373
87154346,DEPOSIT,XRP,0.219312
87154307,DEPOSIT,XRP,0.245632
87154254,WITHDRAWAL,ETH,0.065834
87154233,DEPOSIT,BTC,0.081658
87154143,DEPOSIT,XRP,0.390445
87154056,WITHDRAWAL,BTC,0.092125
87153987,DEPOSIT,XRP,0.562639
87153976,DEPOSIT,BTC,0.558022
87153952,WITHDRAWAL,XRP,0.041560
87153947,WITHDRAWAL,BTC,0.908234
87153941,DEPOSIT,XRP,0.308822
87153872,WITHDRAWAL,ETH,0.908907
87153862,DEPOSIT,XRP,0.278045
87153792,WITHDRAWAL,BTC,0.721856
87153751,DEPOSIT,ETH,0.989341
87153671,WITHDRAWAL,ETH,0.877252
87153580,WITHDRAWAL,XRP,0.398003
87153508,DEPOSIT,XRP,0.588253
87153414,DEPOSIT,XRP,0.747959
87153354,WITHDRAWAL,BTC,0.148948
87153353,DEPOSIT,ETH,0.998254
87153294,DEPOSIT,ETH,0.494717
87153219,WITHDRAWAL,BTC,0.495120
87153203,DEPOSIT,XRP,0.390595
87153120,DEPOSIT,ETH,0.491546
87153056,DEPOSIT,ETH,0.993239
87153045,DEPOSIT,BTC,0.088278
87152973,WITHDRAWAL,BTC,0.419683
87152892,DEPOSIT,BTC,0.229528
87152844,DEPOSIT,BTC,0.035923
87152833,WITHDRAWAL,ETH,0.495247
87152797,DEPOSIT,BTC,0.273799
87152719,DEPOSIT,ETH,0.508414
87152697,DEPOSIT,BTC,0.074777
87152639,WITHDRAWAL,ETH,0.517045
87152549,DEPOSIT,ETH,0.577299
87152462,DEPOSIT,BTC,0.298582
87152366,WITHDRAWAL,BTC,0.213489
87152329,WITHDRAWAL,XRP,0.598690
87152325,DEPOSIT,XRP,0.151120
87152271,WITHDRAWAL,BTC,0.176911
87152267,WITHDRAWAL,ETH,0.079632
87152261,DEPOSIT,XRP,0.493919
87152169,WITHDRAWAL,XRP,0.835221
87152109,DEPOSIT,ETH,0.437422
87152024,WITHDRAWAL,XRP,0.268973
87151936,WITHDRAWAL,XRP,0.849629
87151869,DEPOSIT,BTC,0.317554
87151780,DEPOSIT,ETH,0.686230
87151729,WITHDRAWAL,BTC,0.512159
87151645,WITHDRAWAL,BTC,0.356870
87151587,DEPOSIT,BTC,0.145190
87151544,DEPOSIT,BTC,0.179517
87151537,DEPOSIT,ETH,0.280581
87151486,DEPOSIT,XRP,0.424590
87151404,DEPOSIT,BTC,0.097762
87151374,WITHDRAWAL,ETH,0.857927
87151278,DEPOSIT,XRP,0.928652
87151192,DEPOSIT,BTC,0.228594
87151096,DEPOSIT,ETH,0.498725
87151048,DEPOSIT,BTC,0.863862
87151010,WITHDRAWAL,ETH,0.805092
87150947,DEPOSIT,BTC,0.318747
87150938,WITHDRAWAL,BTC,0.637030
87150905,WITHDRAWAL,XRP,0.369204
87150901,WITHDRAWAL,ETH,0.232124
87150802,WITHDRAWAL,XRP,0.469073
87150750,WITHDRAWAL,XRP,0.308993
87150665,DEPOSIT,BTC,0.382619
87150613,DEPOSIT,ETH,0.861933
87150523,WITHDRAWAL,ETH,0.385690
87150492,WITHDRAWAL,XRP,0.313741
87150418,DEPOSIT,ETH,0.135860
87150356,DEPOSIT,XRP,0.676451
87150264,WITHDRAWAL,BTC,0.083832
87150166,DEPOSIT,BTC,0.068327
87150100,DEPOSIT,BTC,0.598653
87150080,DEPOSIT,ETH,0.217432
87150079,WITHDRAWAL,BTC,0.480349
87150045,DEPOSIT,XRP,0.282904
87150034,DEPOSIT,XRP,0.275519
87149981,DEPOSIT,ETH,0.201574
87149974,WITHDRAWAL,XRP,0.634648
87149969,DEPOSIT,BTC,0.908676
87149882,DEPOSIT,XRP,0.017013
87149814,WITHDRAWAL,ETH,0.615578
87149789,DEPOSIT,BTC,0.839743
87149732,DEPOSIT,XRP,0.563337
87149688,DEPOSIT,XRP,0.336444
87149667,DEPOSIT,BTC,0.283878
87149656,DEPOSIT,BTC,0.270179
87149564,WITHDRAWAL,BTC,0.007968
87149523,DEPOSIT,BTC,0.054059
87149517,DEPOSIT,BTC,0.297197
87149425,WITHDRAWAL,ETH,0.607186
87149384,DEPOSIT,XRP,0.142475
87149360,DEPOSIT,ETH,0.086579
87149336,WITHDRAWAL,BTC,0.170190
87149265,DEPOSIT,ETH,0.746781
87149257,DEPOSIT,BTC,0.393624
87149252,DEPOSIT,BTC,0.879948
87149246,WITHDRAWAL,XRP,0.693223
87149163,DEPOSIT,XRP,0.177981
87149161,DEPOSIT,XRP,0.525758
87149089,WITHDRAWAL,ETH,0.306102
87149028,DEPOSIT,XRP,0.553162
87148984,WITHDRAWAL,XRP,0.443574
87148893,DEPOSIT,XRP,0.030321
87148843,WITHDRAWAL,BTC,0.093867
87148814,DEPOSIT,XRP,0.419109
87148766,DEPOSIT,BTC,0.464350
87148739,WITHDRAWAL,BTC,0.791136
87148649,DEPOSIT,BTC,0.314358
87148569,WITHDRAWAL,ETH,0.632236
87148552,DEPOSIT,BTC,0.077018
87148534,DEPOSIT,XRP,0.080890
87148495,DEPOSIT,XRP,0.295203
87148481,DEPOSIT,BTC,0.158209
87148439,DEPOSIT,BTC,0.040439
87148390,DEPOSIT,ETH,0.688743
87148317,DEPOSIT,ETH,0.774144
87148291,DEPOSIT,XRP,0.384939
87148201,DEPOSIT,ETH,0.743047
87148175,DEPOSIT,BTC,0.632432
87148130,DEPOSIT,XRP,0.083390
87148091,DEPOSIT,ETH,0.328492
87148087,DEPOSIT,ETH,0.469234
87147993,DEPOSIT,ETH,0.717905
87147906,DEPOSIT,ETH,0.203757
87147855,WITHDRAWAL,ETH,0.418948
87147804,WITHDRAWAL,XRP,0.470154
87147768,DEPOSIT,ETH,0.605152
87147695,DEPOSIT,XRP,0.719286
87147677,WITHDRAWAL,BTC,0.079819
87147580,DEPOSIT,XRP,0.825565
87147537,DEPOSIT,BTC,0.994314
87147448,DEPOSIT,ETH,0.146216
87147377,WITHDRAWAL,XRP,0.721546
87147375,WITHDRAWAL,XRP,0.939706
87147310,WITHDRAWAL,BTC,0.800877
87147296,DEPOSIT,BTC,0.402278
87147256,DEPOSIT,XRP,0.965434
87147182,WITHDRAWAL,BTC,0.542869
87147181,DEPOSIT,BTC,0.583688
87147161,DEPOSIT,BTC,0.396142
87147152,WITHDRAWAL,XRP,0.065541
87147056,DEPOSIT,XRP,0.165792
87147008,DEPOSIT,BTC,0.092008
87146965,DEPOSIT,BTC,0.908156
87146931,WITHDRAWAL,XRP,0.123253
87146904,DEPOSIT,BTC,0.271384
87146807,DEPOSIT,XRP,0.312011
87146718,DEPOSIT,BTC,0.822437
87146694,WITHDRAWAL,ETH,0.597801
87146680,WITHDRAWAL,XRP,0.367826
87146635,DEPOSIT,ETH,0.737466
87146613,WITHDRAWAL,XRP,0.846866
87146542,DEPOSIT,BTC,0.303869
87146446,DEPOSIT,BTC,0.297951
87146399,WITHDRAWAL,XRP,0.813582
87146393,WITHDRAWAL,XRP,0.407079
87146323,WITHDRAWAL,ETH,0.739505
87146240,DEPOSIT,ETH,0.004009
87146181,WITHDRAWAL,ETH,0.680780
87146145,DEPOSIT,ETH,0.749805
87146085,WITHDRAWAL,ETH,0.175488
87146063,DEPOSIT,BTC,0.151867
87146052,DEPOSIT,XRP,0.531504
87146048,DEPOSIT,BTC,0.359787
87146013,DEPOSIT,XRP,0.094859
87145981,DEPOSIT,BTC,0.104550
87145904,WITHDRAWAL,ETH,0.489335
87145808,WITHDRAWAL,BTC,0.372797
87145727,WITHDRAWAL,BTC,0.606964
87145656,WITHDRAWAL,ETH,0.476679
87145562,DEPOSIT,XRP,0.448147
87145484,WITHDRAWAL,XRP,0.000758
87145454,WITHDRAWAL,XRP,0.429611
87145448,DEPOSIT,ETH,0.723552
87145354,DEPOSIT,ETH,0.009867
87145297,DEPOSIT,XRP,0.431637
87145208,DEPOSIT,XRP,0.656521
87145159,DEPOSIT,BTC,0.856856
87145158,DEPOSIT,BTC,0.581033
87145101,WITHDRAWAL,BTC,0.990296
87145026,WITHDRAWAL,XRP,0.414985
87144951,DEPOSIT,BTC,0.245612
87144926,DEPOSIT,XRP,0.527475
87144840,DEPOSIT,BTC,0.505274
87144801,DEPOSIT,ETH,0.876615
87144732,DEPOSIT,XRP,0.321176
87144672,DEPOSIT,BTC,0.726979
87144601,WITHDRAWAL,ETH,0.018465
87144508,WITHDRAWAL,BTC,0.048058
87144490,DEPOSIT,XRP,0.383492
87144462,DEPOSIT,BTC,0.445496
87144457,DEPOSIT,XRP,0.835912
87144411,DEPOSIT,XRP,0.816222
87144353,DEPOSIT,XRP,0.056390
87144295,DEPOSIT,ETH,0.266570
87144207,WITHDRAWAL,XRP,0.861957
87144181,WITHDRAWAL,XRP,0.823183
87144156,DEPOSIT,BTC,0.957374
87144124,DEPOSIT,ETH,0.309038
87144077,DEPOSIT,BTC,0.956840
87144029,DEPOSIT,BTC,0.474802
87143948,DEPOSIT,ETH,0.106460
87143868,DEPOSIT,XRP,0.121524
87143776,DEPOSIT,XRP,0.038453
87143740,WITHDRAWAL,BTC,0.092471
87143704,DEPOSIT,BTC,0.905155
87143673,WITHDRAWAL,XRP,0.052245
87143620,DEPOSIT,BTC,0.354674
87143549,DEPOSIT,BTC,0.583211
87143478,DEPOSIT,XRP,0.616066
87143473,WITHDRAWAL,ETH,0.762797
87143389,WITHDRAWAL,XRP,0.739353
87143338,DEPOSIT,BTC,0.793974
87143266,WITHDRAWAL,ETH,0.605573
87143182,WITHDRAWAL,ETH,0.955757
87143118,WITHDRAWAL,BTC,0.018312
87143114,WITHDRAWAL,BTC,0.784951
87143097,DEPOSIT,BTC,0.517556
87143071,DEPOSIT,BTC,0.172792
87142977,WITHDRAWAL,BTC,0.701335
87142961,WITHDRAWAL,ETH,0.839271
87142953,WITHDRAWAL,BTC,0.534085
87142952,WITHDRAWAL,ETH,0.039191
87142880,DEPOSIT,XRP,0.671937
87142783,DEPOSIT,ETH,0.718249
87142700,DEPOSIT,XRP,0.668862
87142623,DEPOSIT,ETH,0.551414
87142603,DEPOSIT,ETH,0.881215
87142556,DEPOSIT,ETH,0.848631
87142505,DEPOSIT,XRP,0.708884
87142482,WITHDRAWAL,BTC,0.453994
87142459,DEPOSIT,ETH,0.691709
87142417,WITHDRAWAL,ETH,0.562212
87142391,DEPOSIT,ETH,0.068115
87142307,DEPOSIT,ETH,0.506022
87142233,WITHDRAWAL,ETH,0.434831
87142233,DEPOSIT,ETH,0.567959
87142161,DEPOSIT,ETH,0.991964
87142130,WITHDRAWAL,ETH,0.153034
87142066,DEPOSIT,BTC,0.212141
87142037,WITHDRAWAL,BTC,0.766819
87142008,DEPOSIT,ETH,0.316572
87141989,DEPOSIT,ETH,0.024451
87141965,WITHDRAWAL,XRP,0.928376
87141926,WITHDRAWAL,XRP,0.614522
87141837,WITHDRAWAL,ETH,0.704128
87141827,DEPOSIT,XRP,0.023932
87141777,DEPOSIT,ETH,0.639402
87141740,DEPOSIT,BTC,0.343824
87141641,DEPOSIT,XRP,0.577779
87141548,DEPOSIT,ETH,0.773686
87141500,WITHDRAWAL,XRP,0.402655
87141500,DEPOSIT,XRP,0.964152
87141497,DEPOSIT,BTC,0.215315
87141416,WITHDRAWAL,XRP,0.787354
87141412,DEPOSIT,XRP,0.419624
87141332,DEPOSIT,ETH,0.285674
87141293,WITHDRAWAL,BTC,0.899314
87141271,WITHDRAWAL,XRP,0.578607
87141245,DEPOSIT,BTC,0.691490
87141241,DEPOSIT,BTC,0.883694
87141200,DEPOSIT,XRP,0.033171
87141199,WITHDRAWAL,BTC,0.197782
87141163,DEPOSIT,ETH,0.164522
87141125,DEPOSIT,BTC,0.971447
87141114,DEPOSIT,BTC,0.849791
87141016,DEPOSIT,BTC,0.909226
87140991,DEPOSIT,BTC,0.924808
87140905,WITHDRAWAL,BTC,0.282822
87140881,WITHDRAWAL,XRP,0.742409
87140791,DEPOSIT,XRP,0.729220
87140773,WITHDRAWAL,XRP,0.017449
87140678,DEPOSIT,XRP,0.389159
87140617,WITHDRAWAL,XRP,0.657796
87140595,DEPOSIT,ETH,0.160656
87140512,DEPOSIT,BTC,0.224971
87140475,DEPOSIT,XRP,0.112793
87140474,WITHDRAWAL,BTC,0.081684
87140381,DEPOSIT,BTC,0.636981
87140372,WITHDRAWAL,BTC,0.966940
87140330,WITHDRAWAL,BTC,0.415596
87140296,WITHDRAWAL,XRP,0.175874
87140292,DEPOSIT,BTC,0.947268
87140199,DEPOSIT,XRP,0.833247
87140199,DEPOSIT,BTC,0.281645
87140157,DEPOSIT,XRP,0.277481
87140128,WITHDRAWAL,BTC,0.488682
87140079,DEPOSIT,XRP,0.858905
87140003,DEPOSIT,BTC,0.868009
87139932,DEPOSIT,BTC,0.970424
87139842,DEPOSIT,ETH,0.587975
87139760,DEPOSIT,BTC,0.796949
87139693,DEPOSIT,BTC,0.155931
87139680,WITHDRAWAL,XRP,0.891694
87139621,DEPOSIT,XRP,0.131720
87139559,WITHDRAWAL,XRP,0.393940
87139538,WITHDRAWAL,BTC,0.297920
87139515,DEPOSIT,XRP,0.059911
87139507,DEPOSIT,XRP,0.895217
87139442,DEPOSIT,XRP,0.028118
87139414,DEPOSIT,BTC,0.926927
87139387,DEPOSIT,BTC,0.863450
87139348,DEPOSIT,BTC,0.572524
87139269,DEPOSIT,XRP,0.906245
87139254,DEPOSIT,ETH,0.881331
87139156,WITHDRAWAL,ETH,0.004543
87139090,DEPOSIT,BTC,0.387782
87139061,DEPOSIT,BTC,0.938526
87139023,WITHDRAWAL,BTC,0.582387
87139007,WITHDRAWAL,ETH,0.914363
87138943,WITHDRAWAL,ETH,0.031661
87138879,WITHDRAWAL,ETH,0.390134
87138833,DEPOSIT,BTC,0.647091
87138795,WITHDRAWAL,BTC,0.886307
87138771,WITHDRAWAL,XRP,0.164725
87138735,DEPOSIT,ETH,0.632792
87138715,DEPOSIT,XRP,0.890184
87138620,DEPOSIT,XRP,0.130011
87138546,DEPOSIT,BTC,0.841017
87138471,WITHDRAWAL,ETH,0.613400
87138437,WITHDRAWAL,BTC,0.435007
87138423,DEPOSIT,XRP,0.650162
87138368,WITHDRAWAL,BTC,0.068069
87138346,DEPOSIT,ETH,0.472256
87138289,WITHDRAWAL,BTC,0.492980
87138207,DEPOSIT,XRP,0.352532
87138160,DEPOSIT,BTC,0.411250
87138100,DEPOSIT,BTC,0.947205
87138032,DEPOSIT,ETH,0.736466
87138019,DEPOSIT,BTC,0.975443
87138010,DEPOSIT,ETH,0.725954
87137951,DEPOSIT,BTC,0.060763
87137853,DEPOSIT,ETH,0.340505
87137828,WITHDRAWAL,BTC,0.814936
87137786,DEPOSIT,ETH,0.540364
87137696,DEPOSIT,ETH,0.349511
87137649,WITHDRAWAL,BTC,0.285416
87137624,DEPOSIT,XRP,0.251252
87137530,WITHDRAWAL,BTC,0.636892
87137483,WITHDRAWAL,BTC,0.146037
87137390,DEPOSIT,ETH,0.107568
87137321,WITHDRAWAL,XRP,0.653821
87137222,DEPOSIT,ETH,0.394828
87137209,WITHDRAWAL,BTC,0.307516
87137169,DEPOSIT,XRP,0.085725
87137124,DEPOSIT,XRP,0.177781
87137118,WITHDRAWAL,BTC,0.575307
87137039,WITHDRAWAL,XRP,0.880805
87136995,DEPOSIT,BTC,0.866431
87136957,WITHDRAWAL,BTC,0.256486
87136947,WITHDRAWAL,XRP,0.300256
87136867,WITHDRAWAL,BTC,0.845766
87136842,DEPOSIT,XRP,0.374259
87136763,DEPOSIT,BTC,0.679571
87136700,DEPOSIT,ETH,0.434456
87136643,WITHDRAWAL,ETH,0.192853
87136558,DEPOSIT,BTC,0.631000
87136503,DEPOSIT,XRP,0.065263
87136478,DEPOSIT,ETH,0.538262
87136383,DEPOSIT,ETH,0.955350
87136382,WITHDRAWAL,BTC,0.101093
87136328,WITHDRAWAL,BTC,0.540479
87136241,DEPOSIT,XRP,0.841128
87136235,DEPOSIT,BTC,0.159963
87136212,WITHDRAWAL,ETH,0.501391
87136138,WITHDRAWAL,XRP,0.104472
87136063,DEPOSIT,BTC,0.951003
87135970,DEPOSIT,XRP,0.813371
87135934,DEPOSIT,BTC,0.394658
87135849,DEPOSIT,BTC,0.112342
87135830,DEPOSIT,XRP,0.554127
87135756,WITHDRAWAL,XRP,0.366491
87135717,WITHDRAWAL,XRP,0.869084
87135716,WITHDRAWAL,XRP,0.786383
87135703,DEPOSIT,XRP,0.379899
87135612,WITHDRAWAL,XRP,0.584143
87135590,WITHDRAWAL,XRP,0.215782
87135531,WITHDRAWAL,BTC,0.893259
87135450,DEPOSIT,BTC,0.519514
87135416,WITHDRAWAL,XRP,0.618794
87135381,WITHDRAWAL,XRP,0.823928
87135334,DEPOSIT,BTC,0.156357
87135281,DEPOSIT,BTC,0.377474
87135194,WITHDRAWAL,XRP,0.433681
87135118,DEPOSIT,XRP,0.467648
87135093,WITHDRAWAL,ETH,0.808274
87135054,WITHDRAWAL,ETH,0.249015
87135003,WITHDRAWAL,BTC,0.364467
87134944,WITHDRAWAL,XRP,0.531377
87134896,WITHDRAWAL,XRP,0.533125
87134812,DEPOSIT,BTC,0.272415
87134803,DEPOSIT,ETH,0.635018
87134789,WITHDRAWAL,BTC,0.714526
87134729,DEPOSIT,ETH,0.662742
87134652,DEPOSIT,ETH,0.288534
87134629,DEPOSIT,BTC,0.537852
87134619,DEPOSIT,BTC,0.742743
87134561,DEPOSIT,XRP,0.126219
87134485,DEPOSIT,XRP,0.973420
87134477,DEPOSIT,ETH,0.596290
87134404,DEPOSIT,XRP,0.498087
87134327,DEPOSIT,XRP,0.844706
87134266,DEPOSIT,BTC,0.332084
87134200,DEPOSIT,XRP,0.167085
87134196,DEPOSIT,ETH,0.444045
87134110,DEPOSIT,ETH,0.134765
87134024,DEPOSIT,BTC,0.377575
87133938,WITHDRAWAL,XRP,0.432806
87133839,DEPOSIT,XRP,0.351179
87133765,DEPOSIT,ETH,0.714339
87133741,DEPOSIT,BTC,0.915205
87133661,DEPOSIT,BTC,0.178836
87133657,DEPOSIT,XRP,0.608927
87133630,DEPOSIT,XRP,0.030398
87133618,WITHDRAWAL,ETH,0.460378
87133545,DEPOSIT,ETH,0.875264
87133473,WITHDRAWAL,ETH,0.674216
87133376,WITHDRAWAL,XRP,0.557657
87133332,DEPOSIT,XRP,0.710267
87133251,DEPOSIT,BTC,0.643302
87133209,WITHDRAWAL,ETH,0.159540
87133118,DEPOSIT,BTC,0.684900
87133042,DEPOSIT,XRP,0.426383
87133026,WITHDRAWAL,ETH,0.899159
87132981,WITHDRAWAL,ETH,0.447835
87132890,DEPOSIT,BTC,0.947605
87132830,DEPOSIT,ETH,0.679521
87132732,DEPOSIT,ETH,0.430999
87132705,WITHDRAWAL,ETH,0.912906
87132686,DEPOSIT,BTC,0.337024
87132651,DEPOSIT,ETH,0.685348
87132642,DEPOSIT,XRP,0.292602
87132561,WITHDRAWAL,BTC,0.277693
87132546,WITHDRAWAL,XRP,0.825800
87132499,DEPOSIT,ETH,0.830576
87132417,WITHDRAWAL,BTC,0.328808
87132344,DEPOSIT,BTC,0.225934
87132253,DEPOSIT,XRP,0.057246
87132176,DEPOSIT,XRP,0.302438
87132081,DEPOSIT,BTC,0.446942
87132022,DEPOSIT,ETH,0.405561
87132000,DEPOSIT,BTC,0.184732
87131995,WITHDRAWAL,BTC,0.893830
87131943,DEPOSIT,ETH,0.819026
87131921,DEPOSIT,ETH,0.100938
87131892,DEPOSIT,XRP,0.335387
87131808,DEPOSIT,ETH,0.359935
87131749,DEPOSIT,XRP,0.364954
87131664,WITHDRAWAL,ETH,0.496225
87131599,WITHDRAWAL,ETH,0.290742
87131518,DEPOSIT,BTC,0.811604
87131484,DEPOSIT,XRP,0.554646
87131482,DEPOSIT,BTC,0.934532
87131435,WITHDRAWAL,BTC,0.873691
87131368,DEPOSIT,BTC,0.788750
87131275,DEPOSIT,BTC,0.494558
87131203,DEPOSIT,XRP,0.971684
87131158,DEPOSIT,BTC,0.840624
87131088,DEPOSIT,XRP,0.068696
87131065,DEPOSIT,XRP,0.991404
87131019,DEPOSIT,BTC,0.973413
87130938,WITHDRAWAL,BTC,0.530057
87130860,WITHDRAWAL,ETH,0.856820
87130794,WITHDRAWAL,BTC,0.678177
87130743,DEPOSIT,XRP,0.428622
87130715,WITHDRAWAL,XRP,0.932568
87130707,WITHDRAWAL,BTC,0.853042
87130705,WITHDRAWAL,ETH,0.916469
87130677,WITHDRAWAL,BTC,0.917865
87130656,DEPOSIT,XRP,0.640867
87130597,WITHDRAWAL,ETH,0.094376
87130543,DEPOSIT,ETH,0.004635
87130504,DEPOSIT,XRP,0.803166
87130486,DEPOSIT,XRP,0.758700
87130435,WITHDRAWAL,BTC,0.751480
87130389,DEPOSIT,BTC,0.885967
87130325,DEPOSIT,ETH,0.666655
87130246,DEPOSIT,XRP,0.990685
87130178,DEPOSIT,XRP,0.263567
87130177,WITHDRAWAL,XRP,0.112130
87130133,DEPOSIT,ETH,0.816387
87130051,DEPOSIT,XRP,0.770786
87130031,DEPOSIT,XRP,0.848868
87129981,WITHDRAWAL,BTC,0.100545
87129905,DEPOSIT,XRP,0.531698
87129810,DEPOSIT,BTC,0.802858
87129717,DEPOSIT,BTC,0.580621
87129625,DEPOSIT,BTC,0.022012
87129607,DEPOSIT,ETH,0.503751
87129536,DEPOSIT,XRP,0.271521
87129532,DEPOSIT,BTC,0.903785
87129454,WITHDRAWAL,ETH,0.929441
87129362,WITHDRAWAL,BTC,0.576181
87129362,WITHDRAWAL,XRP,0.585245
87129312,WITHDRAWAL,XRP,0.093871
87129283,DEPOSIT,BTC,0.301962
87129261,DEPOSIT,ETH,0.211557
87129165,DEPOSIT,XRP,0.270443
87129155,DEPOSIT,ETH,0.170435
87129136,DEPOSIT,BTC,0.791964
87129090,DEPOSIT,BTC,0.409576
87129055,DEPOSIT,ETH,0.328132
87129045,DEPOSIT,XRP,0.886714
87128990,WITHDRAWAL,ETH,0.274256
87128970,DEPOSIT,BTC,0.730502
87128958,DEPOSIT,BTC,0.340765
87128923,DEPOSIT,XRP,0.973809
87128916,WITHDRAWAL,XRP,0.053873
87128867,WITHDRAWAL,BTC,0.917062
87128770,DEPOSIT,XRP,0.667293
87128673,WITHDRAWAL,XRP,0.037680
87128627,WITHDRAWAL,XRP,0.008557
87128568,DEPOSIT,BTC,0.990836
87128551,WITHDRAWAL,ETH,0.364906
87128459,DEPOSIT,XRP,0.209844
87128388,WITHDRAWAL,XRP,0.985993
87128367,DEPOSIT,ETH,0.098114
87128351,WITHDRAWAL,BTC,0.641957
87128322,WITHDRAWAL,ETH,0.569681
87128301,WITHDRAWAL,BTC,0.675595
87128222,DEPOSIT,ETH,0.517488
87128124,WITHDRAWAL,ETH,0.336176
87128090,DEPOSIT,XRP,0.413493
87128044,DEPOSIT,ETH,0.307337
87127962,DEPOSIT,BTC,0.664214
87127886,WITHDRAWAL,ETH,0.099586
87127857,DEPOSIT,BTC,0.209166
87127831,DEPOSIT,XRP,0.215098
87127826,WITHDRAWAL,BTC,0.428320
87127825,WITHDRAWAL,BTC,0.590505
87127758,DEPOSIT,BTC,0.999173
87127755,DEPOSIT,BTC,0.008043
87127663,DEPOSIT,ETH,0.660324
87127581,DEPOSIT,ETH,0.830848
87127570,WITHDRAWAL,ETH,0.816928
87127471,DEPOSIT,BTC,0.674638
87127394,DEPOSIT,BTC,0.614935
87127295,WITHDRAWAL,BTC,0.942754
87127239,DEPOSIT,BTC,0.566577
87127208,WITHDRAWAL,BTC,0.727738
87127173,WITHDRAWAL,ETH,0.255469
87127147,WITHDRAWAL,BTC,0.051835
87127107,DEPOSIT,ETH,0.215505
87127012,WITHDRAWAL,XRP,0.814438
87126914,WITHDRAWAL,ETH,0.302854
87126831,WITHDRAWAL,ETH,0.975352
87126821,DEPOSIT,ETH,0.960805
87126729,WITHDRAWAL,XRP,0.942489
87126658,WITHDRAWAL,BTC,0.804583
87126656,WITHDRAWAL,XRP,0.165597
87126621,WITHDRAWAL,BTC,0.201253
87126621,DEPOSIT,BTC,0.707135
87126584,WITHDRAWAL,BTC,0.778637
87126525,DEPOSIT,ETH,0.611293
87126506,DEPOSIT,BTC,0.058265
87126428,WITHDRAWAL,XRP,0.191647
87126336,WITHDRAWAL,ETH,0.678060
87126258,DEPOSIT,BTC,0.792893
87126227,DEPOSIT,XRP,0.673450
87126135,DEPOSIT,BTC,0.160476
87126058,DEPOSIT,ETH,0.434367
87126037,WITHDRAWAL,BTC,0.167967
87125963,DEPOSIT,BTC,0.067420
87125957,DEPOSIT,BTC,0.817319
87125888,DEPOSIT,XRP,0.280064
87125872,DEPOSIT,BTC,0.864420
87125850,DEPOSIT,BTC,0.617050
87125829,WITHDRAWAL,BTC,0.029892
87125805,WITHDRAWAL,ETH,0.796496
87125727,DEPOSIT,BTC,0.572600
87125669,WITHDRAWAL,ETH,0.242023
87125578,DEPOSIT,BTC,0.343285
87125543,DEPOSIT,XRP,0.939917
87125520,WITHDRAWAL,XRP,0.627538
87125452,WITHDRAWAL,BTC,0.540957
87125355,WITHDRAWAL,ETH,0.517876
87125303,WITHDRAWAL,XRP,0.721386
87125243,WITHDRAWAL,BTC,0.376904
87125209,DEPOSIT,ETH,0.106121
87125119,WITHDRAWAL,XRP,0.794507
87125102,WITHDRAWAL,XRP,0.783118
87125050,DEPOSIT,BTC,0.632670
87124981,DEPOSIT,ETH,0.349610
87124902,DEPOSIT,BTC,0.037309
87124889,WITHDRAWAL,BTC,0.896609
87124888,DEPOSIT,ETH,0.722022
87124847,DEPOSIT,XRP,0.966718
87124795,DEPOSIT,XRP,0.442329
87124755,DEPOSIT,XRP,0.634470
87124723,DEPOSIT,BTC,0.462367
87124690,DEPOSIT,XRP,0.144056
87124601,WITHDRAWAL,BTC,0.187562
87124523,DEPOSIT,ETH,0.959839
87124465,DEPOSIT,BTC,0.391455
